done;agent2_344_msgs;agent2_344_drops;agent3_345_msgs;agent3_345_drops;agent2_344_acts;agent3_345_acts;world_nr;tick_nr
False;0;0;0;0;MoveSouth;MoveEast;1;57
False;1;0;0;0;MoveSouthWest;OpenDoorAction;1;58
False;1;0;0;0;MoveSouthWest;OpenDoorAction;1;59
False;1;0;0;0;MoveSouthEast;;1;60
False;0;0;0;0;MoveSouthEast;MoveNorth;1;61
False;0;0;0;0;MoveEast;MoveNorth;1;62
False;0;0;0;0;MoveEast;MoveNorthEast;1;63
False;0;0;0;0;MoveEast;MoveNorthEast;1;64
False;0;0;0;0;MoveEast;MoveWest;1;65
False;0;0;0;0;MoveEast;MoveWest;1;66
False;0;0;0;0;MoveEast;MoveWest;1;67
False;0;0;0;0;MoveEast;MoveWest;1;68
False;0;0;1;0;MoveEast;MoveWest;1;69
False;0;0;1;0;MoveEast;MoveWest;1;70
False;0;0;1;0;MoveEast;MoveNorth;1;71
False;0;0;0;0;OpenDoorAction;MoveNorth;1;72
False;0;0;1;0;OpenDoorAction;MoveEast;1;73
False;0;0;1;0;;MoveEast;1;74
False;0;0;1;0;MoveNorth;MoveEast;1;75
False;0;0;0;0;MoveNorth;MoveEast;1;76
False;0;0;1;0;MoveNorthEast;MoveEast;1;77
False;0;0;1;0;MoveNorthEast;MoveEast;1;78
False;1;0;3;0;MoveWest;;1;79
False;1;0;1;0;MoveWest;MoveSouth;1;80
False;1;0;1;0;MoveWest;MoveSouth;1;81
False;0;0;1;0;MoveWest;MoveSouthWest;1;82
False;0;0;0;0;MoveWest;MoveSouthWest;1;83
False;0;0;0;0;MoveWest;MoveSouthEast;1;84
False;0;0;0;0;MoveNorth;MoveSouthEast;1;85
False;0;0;0;0;MoveNorth;MoveEast;1;86
False;1;0;0;0;MoveEast;MoveEast;1;87
False;1;0;0;0;MoveEast;MoveEast;1;88
False;2;0;0;0;MoveEast;MoveEast;1;89
False;1;0;0;0;MoveEast;MoveEast;1;90
False;1;0;0;0;MoveEast;MoveEast;1;91
False;0;0;0;0;MoveEast;MoveEast;1;92
False;1;0;0;0;;MoveEast;1;93
False;0;0;0;0;MoveSouth;MoveEast;1;94
False;0;0;0;0;MoveSouth;MoveEast;1;95
False;1;0;0;0;MoveSouthWest;OpenDoorAction;1;96
False;1;0;0;0;MoveSouthWest;OpenDoorAction;1;97
False;1;0;0;0;MoveSouthEast;;1;98
False;0;0;0;0;MoveSouthEast;MoveNorth;1;99
False;0;0;0;0;MoveSouthEast;MoveNorth;1;100
False;0;0;0;0;MoveSouthEast;MoveNorthEast;1;101
False;0;0;0;0;MoveEast;MoveNorthEast;1;102
False;0;0;0;0;MoveEast;MoveWest;1;103
False;0;0;0;0;MoveEast;MoveWest;1;104
False;0;0;0;0;MoveEast;MoveWest;1;105
False;0;0;0;0;MoveEast;MoveWest;1;106
False;0;0;1;0;MoveEast;MoveWest;1;107
False;0;0;1;0;MoveEast;MoveWest;1;108
False;0;0;1;0;MoveEast;MoveNorth;1;109
False;0;0;0;0;MoveEast;MoveNorth;1;110
False;0;0;1;0;MoveEast;MoveEast;1;111
False;0;0;1;0;MoveEast;MoveEast;1;112
False;0;0;1;0;MoveEast;MoveEast;1;113
False;0;0;0;0;MoveSouthEast;MoveEast;1;114
False;0;0;1;0;MoveSouthEast;MoveEast;1;115
False;0;0;1;0;MoveSouth;MoveEast;1;116
False;0;0;2;0;MoveSouth;;1;117
False;0;0;0;0;MoveSouth;MoveSouthWest;1;118
False;0;0;0;0;MoveSouth;MoveSouthWest;1;119
False;0;0;0;0;MoveSouth;MoveSouth;1;120
False;0;0;0;0;MoveSouth;MoveSouth;1;121
False;0;0;0;0;MoveSouthWest;MoveSouthWest;1;122
False;0;0;0;0;MoveSouthWest;MoveSouthWest;1;123
False;0;0;0;0;MoveWest;MoveWest;1;124
False;0;0;0;0;MoveWest;MoveWest;1;125
False;0;0;0;0;MoveWest;MoveWest;1;126
False;0;0;0;0;MoveWest;MoveWest;1;127
False;0;0;0;0;;MoveWest;1;128
False;0;0;0;0;;MoveWest;1;129
False;0;0;0;0;MoveNorth;MoveWest;1;130
