done;agent2_344_msgs;agent2_344_drops;agent3_345_msgs;agent3_345_drops;agent2_344_acts;agent3_345_acts;world_nr;tick_nr
False;0;0;0;0;MoveEast;MoveEast;1;57
False;0;0;0;0;MoveEast;OpenDoorAction;1;58
False;0;0;0;0;MoveEast;OpenDoorAction;1;59
False;0;0;0;0;MoveEast;;1;60
False;0;0;0;0;MoveEast;MoveNorth;1;61
False;0;0;0;0;MoveEast;MoveNorth;1;62
False;0;0;0;0;MoveEast;MoveNorthEast;1;63
False;0;0;0;0;MoveEast;MoveNorthEast;1;64
False;0;0;1;0;MoveEast;MoveWest;1;65
False;0;0;1;0;MoveEast;MoveWest;1;66
False;0;0;1;0;MoveEast;MoveWest;1;67
False;0;0;0;0;MoveEast;MoveWest;1;68
False;0;0;0;0;MoveEast;MoveWest;1;69
False;0;0;0;0;OpenDoorAction;MoveWest;1;70
False;0;0;1;0;OpenDoorAction;MoveNorth;1;71
False;0;0;1;0;;MoveNorth;1;72
False;0;0;1;0;MoveNorth;MoveEast;1;73
False;0;0;0;0;MoveNorth;MoveEast;1;74
False;0;0;0;0;MoveNorthEast;MoveEast;1;75
False;0;0;0;0;MoveNorthEast;MoveEast;1;76
False;0;0;0;0;MoveWest;MoveEast;1;77
False;0;0;0;0;MoveWest;MoveEast;1;78
False;0;0;1;0;MoveWest;;1;79
False;0;0;0;0;MoveWest;MoveSouthWest;1;80
False;1;0;0;0;MoveWest;MoveSouthWest;1;81
False;1;0;0;0;MoveWest;MoveSouth;1;82
False;1;0;0;0;MoveNorth;MoveSouth;1;83
False;0;0;0;0;MoveNorth;MoveSouthEast;1;84
False;1;0;0;0;MoveEast;MoveSouthEast;1;85
False;1;0;0;0;MoveEast;MoveEast;1;86
False;1;0;0;0;MoveEast;MoveEast;1;87
False;0;0;0;0;MoveEast;MoveNorthEast;1;88
False;1;0;0;0;MoveEast;MoveNorthEast;1;89
False;1;0;0;0;MoveEast;MoveNorth;1;90
False;2;0;0;0;;MoveNorth;1;91
False;0;0;0;0;MoveSouthWest;MoveNorth;1;92
False;0;0;0;0;MoveSouthWest;MoveNorth;1;93
False;0;0;0;0;MoveSouth;MoveNorth;1;94
False;0;0;0;0;MoveSouth;MoveNorth;1;95
False;0;0;0;0;MoveSouthEast;MoveNorthWest;1;96
False;0;0;0;0;MoveSouthEast;MoveNorthWest;1;97
False;0;0;0;0;MoveEast;MoveWest;1;98
False;0;0;0;0;MoveEast;MoveWest;1;99
False;0;0;0;0;MoveNorthEast;MoveWest;1;100
False;0;0;0;0;MoveNorthEast;MoveWest;1;101
False;0;0;0;0;MoveNorth;MoveWest;1;102
False;0;0;0;0;MoveNorth;MoveWest;1;103
False;0;0;0;0;MoveNorth;MoveWest;1;104
False;0;0;0;0;MoveNorth;MoveWest;1;105
False;0;0;0;0;MoveNorth;MoveWest;1;106
False;0;0;0;0;MoveNorth;MoveWest;1;107
False;0;0;0;0;MoveNorth;MoveWest;1;108
False;0;0;0;0;MoveNorth;MoveWest;1;109
False;0;0;0;0;MoveNorth;MoveWest;1;110
False;0;0;0;0;MoveNorth;MoveWest;1;111
False;0;0;0;0;MoveNorth;MoveWest;1;112
False;0;0;0;0;MoveNorth;MoveWest;1;113
False;0;0;0;0;MoveNorth;MoveWest;1;114
False;0;0;0;0;MoveNorth;MoveWest;1;115
False;0;0;0;0;MoveNorth;MoveWest;1;116
False;0;0;0;0;MoveNorth;MoveWest;1;117
False;0;0;0;0;MoveNorth;MoveWest;1;118
False;0;0;0;0;MoveNorth;MoveWest;1;119
False;0;0;0;0;MoveNorthWest;MoveWest;1;120
False;0;0;0;0;MoveNorthWest;MoveWest;1;121
False;0;0;0;0;MoveWest;MoveNorthWest;1;122
False;0;0;0;0;MoveWest;MoveNorthWest;1;123
False;0;0;0;0;MoveWest;MoveWest;1;124
False;0;0;0;0;MoveWest;MoveWest;1;125
False;0;0;0;0;MoveWest;OpenDoorAction;1;126
False;0;0;0;0;MoveWest;OpenDoorAction;1;127
False;0;0;0;0;MoveWest;;1;128
False;0;0;0;0;MoveWest;MoveNorth;1;129
False;0;0;0;0;MoveWest;MoveNorth;1;130
False;0;0;0;0;MoveWest;MoveNorthEast;1;131
False;0;0;0;0;MoveWest;MoveNorthEast;1;132
False;0;0;0;0;MoveWest;MoveWest;1;133
False;0;0;0;0;MoveWest;MoveWest;1;134
False;0;0;0;0;MoveWest;MoveWest;1;135
False;0;0;0;0;MoveWest;MoveWest;1;136
False;0;0;1;0;MoveWest;MoveWest;1;137
False;0;0;1;0;MoveWest;MoveWest;1;138
False;0;0;1;0;MoveWest;MoveNorth;1;139
False;0;0;0;0;MoveWest;MoveNorth;1;140
False;0;0;0;0;MoveWest;MoveEast;1;141
False;0;0;0;0;MoveWest;MoveEast;1;142
False;0;0;1;0;MoveWest;MoveEast;1;143
False;0;0;1;0;MoveWest;MoveEast;1;144
False;0;0;1;0;MoveWest;MoveEast;1;145
False;0;0;0;0;MoveNorthWest;MoveEast;1;146
False;0;0;1;0;MoveNorthWest;;1;147
False;0;0;0;0;MoveWest;MoveSouth;1;148
False;0;0;0;0;MoveWest;MoveSouth;1;149
False;0;0;0;0;;MoveSouthWest;1;150
False;0;0;0;0;;MoveSouthWest;1;151
False;0;0;0;0;MoveNorth;MoveSouthEast;1;152
False;0;0;0;0;MoveNorth;MoveSouthEast;1;153
False;0;0;0;0;MoveNorthEast;MoveSouthEast;1;154
False;0;0;0;0;MoveNorthEast;MoveSouthEast;1;155
False;0;0;0;0;MoveWest;MoveEast;1;156
False;0;0;0;0;MoveWest;MoveEast;1;157
False;0;0;0;0;MoveWest;MoveEast;1;158
False;0;0;0;0;MoveWest;MoveEast;1;159
False;1;0;0;0;MoveWest;MoveEast;1;160
False;1;0;0;0;MoveWest;MoveEast;1;161
False;1;0;0;0;MoveNorth;MoveEast;1;162
False;0;0;0;0;MoveNorth;MoveEast;1;163
False;0;0;0;0;MoveEast;MoveEast;1;164
False;0;0;0;0;MoveEast;MoveEast;1;165
False;1;0;0;0;MoveEast;MoveEast;1;166
False;1;0;0;0;MoveEast;MoveEast;1;167
False;1;0;0;0;MoveEast;MoveEast;1;168
False;0;0;0;0;MoveEast;MoveEast;1;169
False;1;0;0;0;;MoveEast;1;170
False;0;0;0;0;MoveSouth;MoveEast;1;171
False;0;0;0;0;MoveSouth;MoveEast;1;172
False;0;0;0;0;MoveSouthWest;MoveEast;1;173
False;0;0;0;0;MoveSouthWest;MoveEast;1;174
False;0;0;0;0;MoveSouthWest;MoveEast;1;175
False;0;0;0;0;MoveSouthWest;MoveEast;1;176
False;0;0;0;0;MoveSouthWest;MoveEast;1;177
False;0;0;0;0;MoveSouthWest;MoveEast;1;178
False;0;0;0;0;MoveWest;MoveEast;1;179
False;0;0;0;0;MoveWest;MoveSouthEast;1;180
False;0;0;0;0;MoveSouthWest;MoveSouthEast;1;181
False;0;0;0;0;MoveSouthWest;MoveSouth;1;182
False;0;0;0;0;MoveSouth;MoveSouth;1;183
False;0;0;0;0;MoveSouth;MoveSouth;1;184
False;0;0;0;0;MoveSouth;MoveSouth;1;185
False;0;0;0;0;MoveSouth;MoveSouth;1;186
False;0;0;0;0;MoveSouth;MoveSouth;1;187
False;0;0;0;0;MoveSouth;MoveSouth;1;188
False;0;0;0;0;MoveSouthEast;MoveSouth;1;189
False;0;0;0;0;MoveSouthEast;MoveSouth;1;190
False;0;0;0;0;MoveEast;MoveSouth;1;191
False;0;0;0;0;MoveEast;MoveSouth;1;192
False;0;0;0;0;MoveEast;MoveSouth;1;193
False;0;0;0;0;MoveEast;MoveSouth;1;194
False;0;0;0;0;MoveEast;MoveSouth;1;195
False;0;0;0;0;MoveEast;MoveSouth;1;196
False;0;0;0;0;MoveEast;MoveSouth;1;197
False;0;0;0;0;MoveEast;MoveSouth;1;198
False;0;0;0;0;MoveEast;MoveSouth;1;199
False;0;0;0;0;MoveEast;MoveSouthWest;1;200
False;0;0;0;0;MoveEast;MoveSouthWest;1;201
False;0;0;0;0;MoveEast;MoveWest;1;202
False;0;0;0;0;MoveEast;MoveWest;1;203
False;0;0;0;0;MoveEast;MoveWest;1;204
False;0;0;0;0;MoveEast;MoveWest;1;205
False;0;0;0;0;MoveEast;;1;206
False;0;0;0;0;MoveEast;;1;207
False;0;0;0;0;MoveEast;MoveNorth;1;208
False;0;0;0;0;OpenDoorAction;MoveNorth;1;209
False;0;0;0;0;OpenDoorAction;MoveNorthEast;1;210
False;0;0;0;0;;MoveNorthEast;1;211
False;0;0;0;0;MoveNorth;MoveWest;1;212
False;0;0;0;0;MoveNorth;MoveWest;1;213
False;0;0;0;0;MoveNorthEast;MoveWest;1;214
False;0;0;0;0;MoveNorthEast;MoveWest;1;215
False;1;0;1;0;MoveWest;MoveWest;1;216
False;1;0;1;0;MoveWest;MoveWest;1;217
False;1;0;1;0;MoveWest;MoveNorth;1;218
False;0;0;0;0;MoveWest;MoveNorth;1;219
False;0;0;1;0;MoveWest;MoveEast;1;220
False;0;0;1;0;MoveWest;MoveEast;1;221
False;0;0;1;0;MoveNorth;MoveEast;1;222
False;0;0;0;0;MoveNorth;MoveEast;1;223
False;1;0;1;0;MoveEast;MoveEast;1;224
False;1;0;1;0;MoveEast;MoveEast;1;225
False;2;0;2;0;MoveEast;;1;226
False;1;0;0;0;MoveEast;MoveSouth;1;227
False;1;0;0;0;MoveEast;MoveSouth;1;228
False;0;0;0;0;MoveEast;MoveSouthWest;1;229
False;1;0;0;0;;MoveSouthWest;1;230
False;0;0;0;0;MoveSouth;MoveSouthEast;1;231
False;0;0;0;0;MoveSouth;MoveSouthEast;1;232
False;1;0;0;0;MoveSouthWest;MoveEast;1;233
False;1;0;0;0;MoveSouthWest;MoveEast;1;234
False;1;0;0;0;MoveSouthEast;MoveNorthEast;1;235
False;0;0;0;0;MoveSouthEast;MoveNorthEast;1;236
False;0;0;0;0;MoveEast;MoveNorth;1;237
False;0;0;0;0;MoveEast;MoveNorth;1;238
False;0;0;0;0;MoveEast;MoveNorth;1;239
False;0;0;0;0;MoveEast;MoveNorth;1;240
False;0;0;0;0;MoveEast;MoveNorth;1;241
False;0;0;0;0;MoveEast;MoveNorth;1;242
False;0;0;0;0;MoveEast;MoveNorth;1;243
False;0;0;0;0;MoveEast;MoveNorth;1;244
False;0;0;0;0;MoveEast;MoveNorth;1;245
False;0;0;0;0;MoveEast;MoveNorth;1;246
False;0;0;0;0;;MoveNorth;1;247
False;0;0;0;0;;MoveNorth;1;248
False;0;0;0;0;MoveNorth;MoveNorth;1;249
False;0;0;0;0;MoveNorth;MoveNorth;1;250
False;0;0;0;0;MoveNorthEast;MoveNorth;1;251
False;0;0;0;0;MoveNorthEast;MoveNorth;1;252
False;1;0;0;0;MoveWest;MoveNorth;1;253
False;1;0;0;0;MoveWest;MoveNorth;1;254
False;1;0;0;0;MoveWest;MoveNorthWest;1;255
False;0;0;0;0;MoveWest;MoveNorthWest;1;256
False;0;0;0;0;MoveWest;MoveNorthWest;1;257
False;0;0;0;0;MoveWest;MoveNorthWest;1;258
False;1;0;0;0;MoveNorth;MoveWest;1;259
False;1;0;0;0;MoveNorth;MoveWest;1;260
False;1;0;0;0;MoveEast;OpenDoorAction;1;261
False;0;0;0;0;MoveEast;OpenDoorAction;1;262
False;0;0;0;0;MoveEast;;1;263
False;0;0;0;0;MoveEast;MoveNorth;1;264
False;0;0;0;0;MoveEast;MoveNorth;1;265
False;0;0;0;0;MoveEast;MoveNorthEast;1;266
False;1;0;0;0;;MoveNorthEast;1;267
False;0;0;0;0;MoveSouthWest;MoveWest;1;268
False;0;0;0;0;MoveSouthWest;MoveWest;1;269
False;0;0;1;0;MoveSouth;MoveWest;1;270
False;0;0;1;0;MoveSouth;MoveWest;1;271
False;0;0;1;0;MoveSouthEast;MoveWest;1;272
False;0;0;0;0;MoveSouthEast;MoveWest;1;273
False;0;0;0;0;MoveEast;MoveNorth;1;274
False;0;0;0;0;MoveEast;MoveNorth;1;275
False;0;0;1;0;MoveNorthEast;MoveEast;1;276
False;0;0;1;0;MoveNorthEast;MoveEast;1;277
False;0;0;2;0;MoveNorth;MoveEast;1;278
False;0;0;1;0;MoveNorth;MoveEast;1;279
False;0;0;1;0;MoveNorth;MoveEast;1;280
False;0;0;0;0;MoveNorth;MoveEast;1;281
False;0;0;2;0;MoveNorth;;1;282
False;0;0;1;0;MoveNorth;MoveSouthWest;1;283
False;0;0;1;0;MoveNorthWest;MoveSouthWest;1;284
False;0;0;2;0;MoveNorthWest;MoveSouth;1;285
False;0;0;1;0;MoveWest;MoveSouth;1;286
False;0;0;1;0;MoveWest;MoveSouthEast;1;287
False;0;0;0;0;MoveWest;MoveSouthEast;1;288
False;0;0;0;0;MoveWest;MoveSouthEast;1;289
False;0;0;0;0;MoveWest;MoveSouthEast;1;290
False;0;0;0;0;MoveWest;MoveSouthEast;1;291
False;0;0;0;0;MoveWest;MoveSouthEast;1;292
False;0;0;0;0;MoveWest;MoveSouth;1;293
False;0;0;0;0;MoveWest;MoveSouth;1;294
False;0;0;0;0;MoveWest;MoveSouth;1;295
False;0;0;0;0;MoveWest;MoveSouth;1;296
False;0;0;0;0;MoveWest;MoveSouth;1;297
False;0;0;0;0;MoveNorthWest;MoveSouth;1;298
False;0;0;0;0;MoveNorthWest;MoveSouthWest;1;299
False;0;0;0;0;MoveWest;MoveSouthWest;1;300
False;0;0;0;0;MoveWest;MoveWest;1;301
False;0;0;0;0;OpenDoorAction;MoveWest;1;302
False;0;0;0;0;OpenDoorAction;MoveWest;1;303
False;0;0;0;0;;MoveWest;1;304
False;0;0;0;0;MoveNorth;MoveWest;1;305
False;0;0;0;0;MoveNorth;MoveWest;1;306
False;0;0;0;0;MoveNorthEast;MoveWest;1;307
False;0;0;0;0;MoveNorthEast;MoveWest;1;308
False;0;0;0;0;MoveWest;MoveWest;1;309
False;0;0;0;0;MoveWest;MoveWest;1;310
False;0;0;0;0;MoveWest;MoveWest;1;311
False;0;0;0;0;MoveWest;MoveWest;1;312
False;0;0;0;0;MoveWest;MoveWest;1;313
False;0;0;0;0;MoveWest;MoveWest;1;314
False;0;0;0;0;MoveNorth;MoveWest;1;315
False;0;0;0;0;MoveNorth;MoveWest;1;316
False;1;0;0;0;MoveEast;MoveWest;1;317
False;1;0;0;0;MoveEast;MoveWest;1;318
False;1;0;0;0;MoveEast;MoveWest;1;319
False;0;0;0;0;MoveEast;MoveWest;1;320
False;1;0;0;0;MoveEast;MoveWest;1;321
False;1;0;0;0;MoveEast;MoveWest;1;322
False;3;0;0;0;;MoveWest;1;323
False;1;0;0;0;MoveSouth;MoveWest;1;324
False;1;0;0;0;MoveSouth;MoveWest;1;325
False;1;0;0;0;MoveSouthWest;MoveWest;1;326
False;0;0;0;0;MoveSouthWest;MoveWest;1;327
False;0;0;0;0;MoveSouthEast;MoveWest;1;328
False;0;0;0;0;MoveSouthEast;OpenDoorAction;1;329
False;0;0;0;0;MoveSouthEast;OpenDoorAction;1;330
False;0;0;0;0;MoveSouthEast;;1;331
False;0;0;0;0;MoveEast;MoveNorth;1;332
False;0;0;0;0;MoveEast;MoveNorth;1;333
False;0;0;0;0;MoveEast;MoveNorthEast;1;334
False;0;0;0;0;MoveEast;MoveNorthEast;1;335
False;0;0;1;0;MoveEast;MoveWest;1;336
False;0;0;1;0;MoveEast;MoveWest;1;337
False;0;0;2;0;MoveEast;MoveWest;1;338
False;0;0;1;0;MoveEast;MoveWest;1;339
False;0;0;2;0;MoveEast;MoveWest;1;340
False;0;0;1;0;MoveEast;MoveWest;1;341
False;0;0;1;0;MoveEast;MoveNorth;1;342
False;0;0;0;0;MoveEast;MoveNorth;1;343
False;0;0;1;0;MoveSouthEast;MoveEast;1;344
False;0;0;1;0;MoveSouthEast;MoveEast;1;345
False;0;0;1;0;MoveSouth;MoveEast;1;346
False;0;0;0;0;MoveSouth;MoveEast;1;347
False;0;0;1;0;MoveSouth;MoveEast;1;348
False;0;0;1;0;MoveSouth;MoveEast;1;349
False;0;0;2;0;MoveSouth;;1;350
False;0;0;0;0;MoveSouth;MoveSouth;1;351
False;0;0;0;0;MoveSouth;MoveSouth;1;352
False;0;0;1;0;MoveSouth;MoveSouthWest;1;353
False;0;0;1;0;MoveSouth;MoveSouthWest;1;354
False;0;0;1;0;MoveSouth;MoveSouthWest;1;355
False;0;0;0;0;MoveSouth;MoveSouthWest;1;356
False;0;0;0;0;MoveSouth;MoveSouthWest;1;357
False;0;0;0;0;MoveSouth;MoveSouthWest;1;358
False;0;0;0;0;MoveSouth;MoveWest;1;359
False;0;0;0;0;MoveSouth;MoveWest;1;360
False;0;0;0;0;MoveSouth;MoveSouthWest;1;361
False;0;0;0;0;MoveSouth;MoveSouthWest;1;362
False;0;0;0;0;MoveSouth;MoveSouth;1;363
False;0;0;0;0;MoveSouthWest;MoveSouth;1;364
False;0;0;0;0;MoveSouthWest;MoveSouth;1;365
False;0;0;0;0;MoveWest;MoveSouth;1;366
False;0;0;0;0;MoveWest;MoveSouth;1;367
False;0;0;0;0;MoveWest;MoveSouth;1;368
False;0;0;0;0;MoveWest;MoveSouthEast;1;369
False;0;0;0;0;MoveWest;MoveSouthEast;1;370
False;0;0;0;0;MoveWest;MoveEast;1;371
False;0;0;0;0;MoveWest;MoveEast;1;372
False;0;0;0;0;MoveWest;MoveEast;1;373
False;0;0;0;0;MoveWest;MoveEast;1;374
False;0;0;0;0;MoveWest;MoveEast;1;375
False;0;0;0;0;MoveWest;MoveEast;1;376
False;0;0;0;0;MoveWest;MoveEast;1;377
False;0;0;0;0;MoveWest;MoveEast;1;378
False;0;0;0;0;MoveWest;MoveEast;1;379
False;0;0;0;0;MoveWest;MoveEast;1;380
False;0;0;0;0;MoveWest;MoveEast;1;381
False;0;0;0;0;OpenDoorAction;MoveEast;1;382
False;0;0;0;0;OpenDoorAction;MoveEast;1;383
False;0;0;0;0;;MoveEast;1;384
False;0;0;0;0;MoveNorth;MoveEast;1;385
False;0;0;0;0;MoveNorth;MoveEast;1;386
False;0;0;0;0;MoveNorthEast;MoveEast;1;387
False;0;0;0;0;MoveNorthEast;MoveEast;1;388
False;0;0;0;0;MoveWest;;1;389
False;0;0;0;0;MoveWest;;1;390
False;0;0;0;0;MoveWest;MoveNorth;1;391
False;0;0;0;0;MoveWest;MoveNorth;1;392
False;1;0;0;0;MoveWest;MoveNorthEast;1;393
False;1;0;0;0;MoveWest;MoveNorthEast;1;394
False;1;0;0;0;MoveNorth;MoveWest;1;395
False;0;0;0;0;MoveNorth;MoveWest;1;396
False;1;0;0;0;MoveEast;MoveWest;1;397
False;1;0;0;0;MoveEast;MoveWest;1;398
False;1;0;1;0;MoveEast;MoveWest;1;399
False;0;0;1;0;MoveEast;MoveWest;1;400
False;1;0;1;0;MoveEast;MoveNorth;1;401
False;1;0;0;0;MoveEast;MoveNorth;1;402
False;3;0;1;0;;MoveEast;1;403
False;1;0;1;0;;MoveEast;1;404
False;0;0;2;0;;;1;405
False;0;0;0;0;;MoveSouth;1;406
False;0;0;0;0;;MoveSouth;1;407
False;0;0;0;0;;MoveSouthEast;1;408
False;0;0;0;0;;MoveSouthEast;1;409
False;0;0;0;0;;MoveSouthWest;1;410
False;0;0;0;0;;MoveSouthWest;1;411
False;0;0;0;0;;MoveWest;1;412
False;0;0;0;0;;MoveWest;1;413
False;0;0;0;0;;MoveWest;1;414
False;0;0;0;0;;MoveWest;1;415
False;0;0;0;0;;MoveWest;1;416
False;0;0;0;0;;MoveWest;1;417
False;0;0;0;0;;MoveWest;1;418
False;0;0;0;0;;MoveWest;1;419
False;0;0;0;0;;MoveWest;1;420
False;0;0;0;0;;MoveWest;1;421
False;0;0;0;0;;MoveWest;1;422
False;0;0;0;0;;MoveWest;1;423
False;0;0;0;0;;MoveWest;1;424
False;0;0;0;0;;MoveWest;1;425
False;0;0;0;0;;MoveWest;1;426
False;0;0;0;0;;MoveWest;1;427
False;0;0;0;0;;MoveNorthWest;1;428
False;0;0;0;0;;MoveNorthWest;1;429
False;0;0;0;0;;MoveNorth;1;430
False;0;0;0;0;;MoveNorth;1;431
False;0;0;0;0;;MoveNorth;1;432
False;0;0;0;0;;MoveNorth;1;433
False;0;0;0;0;;MoveNorth;1;434
False;0;0;0;0;;MoveNorth;1;435
False;0;0;0;0;;MoveNorth;1;436
False;0;0;0;0;;MoveNorth;1;437
False;0;0;0;0;;MoveNorth;1;438
False;0;0;0;0;;MoveNorth;1;439
False;0;0;0;0;;MoveNorth;1;440
False;0;0;0;0;;MoveNorth;1;441
False;0;0;0;0;;MoveNorth;1;442
False;0;0;0;0;;MoveNorth;1;443
False;0;0;0;0;;MoveNorth;1;444
False;0;0;0;0;;MoveNorth;1;445
False;0;0;0;0;;MoveNorth;1;446
False;0;0;0;0;;MoveNorth;1;447
False;0;0;0;0;;MoveNorthEast;1;448
False;0;0;0;0;;MoveNorthEast;1;449
False;0;0;0;0;;MoveNorthEast;1;450
False;0;0;0;0;;MoveNorthEast;1;451
False;0;0;0;0;;MoveEast;1;452
False;0;0;0;0;;MoveEast;1;453
False;0;0;0;0;;MoveNorthEast;1;454
False;0;0;0;0;;MoveNorthEast;1;455
False;0;0;0;0;;MoveNorthWest;1;456
False;0;0;0;0;;MoveNorthWest;1;457
False;0;0;0;0;;MoveNorth;1;458
False;0;0;0;0;;MoveNorth;1;459
False;0;0;0;0;;GrabObject;1;460
False;0;0;0;0;;GrabObject;1;461
False;0;0;0;0;;MoveSouth;1;462
False;0;0;0;0;;MoveSouth;1;463
False;0;0;0;0;;MoveSouthEast;1;464
False;0;0;0;0;;MoveSouthEast;1;465
False;0;0;0;0;;MoveSouthWest;1;466
False;0;0;0;0;;MoveSouthWest;1;467
False;0;0;0;0;;MoveSouthWest;1;468
False;0;0;0;0;;MoveSouthWest;1;469
False;0;0;0;0;;MoveWest;1;470
False;0;0;0;0;;MoveWest;1;471
False;0;0;0;0;;MoveSouthWest;1;472
False;0;0;0;0;;MoveSouthWest;1;473
False;0;0;0;0;;MoveSouth;1;474
False;0;0;0;0;;MoveSouth;1;475
False;0;0;0;0;;MoveSouth;1;476
False;0;0;0;0;;MoveSouth;1;477
False;0;0;0;0;;MoveSouth;1;478
False;0;0;0;0;;MoveSouth;1;479
False;0;0;0;0;;MoveSouth;1;480
False;0;0;0;0;;MoveSouth;1;481
False;0;0;0;0;;MoveSouth;1;482
False;0;0;0;0;;MoveSouth;1;483
False;0;0;0;0;;MoveSouth;1;484
False;0;0;0;0;;MoveSouth;1;485
False;0;0;0;0;;MoveSouth;1;486
False;0;0;0;0;;MoveSouth;1;487
False;0;0;0;0;;MoveSouth;1;488
False;0;0;0;0;;MoveSouth;1;489
False;0;0;0;0;;MoveSouth;1;490
False;0;0;0;0;;MoveSouth;1;491
False;0;0;0;0;;MoveSouthEast;1;492
False;0;0;0;0;;MoveSouthEast;1;493
False;0;0;0;0;;MoveEast;1;494
False;0;0;0;0;;MoveEast;1;495
False;0;0;0;0;;MoveEast;1;496
False;0;0;0;0;;MoveEast;1;497
False;0;0;0;0;;MoveEast;1;498
False;0;0;0;0;;MoveEast;1;499
False;0;0;0;0;;MoveSouthEast;1;500
False;0;0;0;0;;MoveSouthEast;1;501
False;0;0;0;0;;MoveEast;1;502
False;0;0;0;0;;MoveEast;1;503
False;0;0;0;0;;MoveSouthEast;1;504
False;0;0;0;0;;MoveSouthEast;1;505
False;0;0;0;0;;MoveEast;1;506
False;0;0;0;0;;MoveEast;1;507
False;0;0;0;0;;MoveEast;1;508
False;0;0;0;0;;MoveEast;1;509
False;0;0;0;0;;MoveSouthEast;1;510
False;0;0;0;0;;MoveSouthEast;1;511
False;0;0;0;1;;DropObject;1;512
False;0;0;0;1;;DropObject;1;513
False;0;0;1;0;;;1;514
False;0;0;0;0;;MoveNorthEast;1;515
False;0;0;0;0;;MoveNorthEast;1;516
False;0;0;0;0;;MoveNorthEast;1;517
False;0;0;0;0;;MoveNorthEast;1;518
False;0;0;0;0;;MoveNorthEast;1;519
False;0;0;0;0;;MoveNorthEast;1;520
False;0;0;0;0;;MoveEast;1;521
False;0;0;0;0;;MoveEast;1;522
False;0;0;0;0;;MoveEast;1;523
False;0;0;0;0;;MoveEast;1;524
False;0;0;0;0;;MoveNorthEast;1;525
False;0;0;0;0;;MoveNorthEast;1;526
False;0;0;0;0;;MoveNorthWest;1;527
False;0;0;0;0;;MoveNorthWest;1;528
False;0;0;0;0;;MoveNorthWest;1;529
False;0;0;0;0;;MoveNorthWest;1;530
False;0;0;0;0;;GrabObject;1;531
False;0;0;0;0;;GrabObject;1;532
