done;agent2_344_msgs;agent2_344_drops;agent3_345_msgs;agent3_345_drops;agent2_344_acts;agent3_345_acts;world_nr;tick_nr
False;0;0;0;0;MoveEast;MoveEast;1;57
False;0;0;0;0;OpenDoorAction;MoveEast;1;58
False;0;0;0;0;OpenDoorAction;OpenDoorAction;1;59
False;0;0;0;0;;OpenDoorAction;1;60
False;0;0;0;0;MoveNorth;;1;61
False;0;0;0;0;MoveNorth;MoveNorth;1;62
False;0;0;0;0;MoveNorthEast;MoveNorth;1;63
False;0;0;0;0;MoveNorthEast;MoveNorthEast;1;64
False;1;0;0;0;MoveWest;MoveNorthEast;1;65
False;1;0;0;0;MoveWest;MoveWest;1;66
False;1;0;0;0;MoveWest;MoveWest;1;67
False;0;0;0;0;MoveWest;MoveWest;1;68
False;0;0;0;0;MoveWest;MoveWest;1;69
False;0;0;1;0;MoveWest;MoveWest;1;70
False;1;0;1;0;MoveNorth;MoveWest;1;71
False;1;0;1;0;MoveNorth;MoveNorth;1;72
False;1;0;0;0;MoveEast;MoveNorth;1;73
False;0;0;1;0;MoveEast;MoveEast;1;74
False;0;0;1;0;MoveEast;MoveEast;1;75
False;0;0;1;0;MoveEast;MoveEast;1;76
False;0;0;0;0;MoveEast;MoveEast;1;77
False;0;0;1;0;MoveEast;MoveEast;1;78
False;1;0;1;0;;MoveEast;1;79
False;0;0;3;0;MoveSouthWest;;1;80
False;0;0;1;0;MoveSouthWest;MoveSouth;1;81
False;0;0;1;0;MoveSouth;MoveSouth;1;82
False;0;0;1;0;MoveSouth;MoveSouthWest;1;83
False;0;0;0;0;MoveSouthWest;MoveSouthWest;1;84
False;0;0;0;0;MoveSouthWest;MoveSouthEast;1;85
False;0;0;0;0;MoveWest;MoveSouthEast;1;86
False;0;0;0;0;MoveWest;MoveEast;1;87
False;0;0;0;0;MoveWest;MoveEast;1;88
False;0;0;0;0;MoveWest;MoveEast;1;89
False;0;0;0;0;MoveWest;MoveEast;1;90
False;0;0;0;0;MoveWest;MoveEast;1;91
False;0;0;0;0;MoveWest;MoveEast;1;92
False;0;0;0;0;MoveWest;MoveEast;1;93
False;0;0;0;0;MoveWest;MoveEast;1;94
False;0;0;0;0;MoveWest;MoveEast;1;95
False;0;0;0;0;MoveWest;MoveEast;1;96
False;0;0;0;0;MoveWest;OpenDoorAction;1;97
False;0;0;0;0;MoveWest;OpenDoorAction;1;98
False;0;0;0;0;MoveWest;;1;99
False;0;0;0;0;MoveWest;MoveNorth;1;100
False;0;0;0;0;MoveWest;MoveNorth;1;101
False;0;0;0;0;MoveWest;MoveNorthEast;1;102
False;0;0;0;0;MoveWest;MoveNorthEast;1;103
False;0;0;0;0;MoveWest;MoveWest;1;104
False;0;0;0;0;MoveWest;MoveWest;1;105
False;0;0;0;0;MoveWest;MoveWest;1;106
False;0;0;0;0;MoveWest;MoveWest;1;107
False;0;0;1;0;OpenDoorAction;MoveWest;1;108
False;0;0;1;0;OpenDoorAction;MoveWest;1;109
False;0;0;1;0;;MoveNorth;1;110
False;0;0;0;0;MoveNorth;MoveNorth;1;111
False;0;0;1;0;MoveNorth;MoveEast;1;112
False;0;0;1;0;MoveNorthEast;MoveEast;1;113
False;0;0;1;0;MoveNorthEast;MoveEast;1;114
False;1;0;0;0;MoveWest;MoveEast;1;115
False;1;0;1;0;MoveWest;MoveEast;1;116
False;2;0;1;0;MoveWest;MoveEast;1;117
False;1;0;2;0;MoveWest;;1;118
False;2;0;0;0;MoveWest;MoveSouthWest;1;119
False;1;0;0;0;MoveWest;MoveSouthWest;1;120
False;1;0;0;0;MoveNorth;MoveSouth;1;121
False;0;0;0;0;MoveNorth;MoveSouth;1;122
False;1;0;0;0;MoveEast;MoveSouthEast;1;123
False;1;0;0;0;MoveEast;MoveSouthEast;1;124
False;1;0;0;0;MoveEast;MoveEast;1;125
False;0;0;0;0;MoveEast;MoveEast;1;126
False;1;0;0;0;MoveEast;MoveNorthEast;1;127
False;1;0;0;0;MoveEast;MoveNorthEast;1;128
False;2;0;0;0;;MoveNorth;1;129
False;0;0;0;0;MoveSouth;MoveNorth;1;130
False;0;0;0;0;MoveSouth;MoveNorth;1;131
False;1;0;0;0;MoveSouthWest;MoveNorth;1;132
False;1;0;0;0;MoveSouthWest;MoveNorth;1;133
False;1;0;0;0;MoveSouthWest;MoveNorth;1;134
False;0;0;0;0;MoveSouthWest;MoveNorthWest;1;135
False;0;0;0;0;MoveWest;MoveNorthWest;1;136
False;0;0;0;0;MoveWest;MoveWest;1;137
False;0;0;0;0;MoveWest;MoveWest;1;138
False;0;0;0;0;MoveWest;MoveWest;1;139
False;0;0;0;0;MoveNorthWest;MoveWest;1;140
False;0;0;0;0;MoveNorthWest;MoveWest;1;141
False;0;0;0;0;MoveNorth;MoveWest;1;142
False;0;0;0;0;MoveNorth;MoveWest;1;143
False;0;0;0;0;MoveNorth;MoveWest;1;144
False;0;0;0;0;MoveNorth;MoveWest;1;145
False;0;0;0;0;MoveNorth;MoveWest;1;146
False;0;0;0;0;MoveNorth;MoveWest;1;147
False;0;0;0;0;MoveNorthEast;MoveWest;1;148
False;0;0;0;0;MoveNorthEast;MoveNorthWest;1;149
False;0;0;0;0;MoveEast;MoveNorthWest;1;150
False;0;0;0;0;MoveEast;MoveWest;1;151
False;0;0;0;0;MoveEast;MoveWest;1;152
False;0;0;0;0;MoveEast;OpenDoorAction;1;153
False;0;0;0;0;MoveEast;OpenDoorAction;1;154
False;0;0;0;0;MoveEast;;1;155
False;0;0;0;0;MoveEast;MoveNorth;1;156
False;0;0;0;0;MoveEast;MoveNorth;1;157
False;0;0;0;0;MoveEast;MoveNorthEast;1;158
False;0;0;0;0;MoveEast;MoveNorthEast;1;159
False;0;0;1;0;MoveEast;MoveWest;1;160
False;0;0;1;0;MoveEast;MoveWest;1;161
False;0;0;1;0;MoveEast;MoveWest;1;162
False;0;0;0;0;MoveEast;MoveWest;1;163
False;0;0;0;0;MoveNorthEast;MoveWest;1;164
False;0;0;0;0;MoveNorthEast;MoveWest;1;165
False;0;0;0;0;MoveEast;MoveNorth;1;166
False;0;0;0;0;MoveEast;MoveNorth;1;167
False;0;0;1;0;OpenDoorAction;MoveEast;1;168
False;0;0;1;0;OpenDoorAction;MoveEast;1;169
False;0;0;2;0;;MoveEast;1;170
False;0;0;1;0;MoveNorth;MoveEast;1;171
False;0;0;1;0;MoveNorth;MoveEast;1;172
False;0;0;0;0;MoveNorthEast;MoveEast;1;173
False;0;0;1;0;MoveNorthEast;;1;174
False;0;0;0;0;MoveWest;MoveSouthWest;1;175
False;0;0;0;0;MoveWest;MoveSouthWest;1;176
False;0;0;0;0;MoveWest;MoveSouth;1;177
False;0;0;0;0;MoveWest;MoveSouth;1;178
False;0;0;0;0;MoveWest;MoveSouthWest;1;179
False;0;0;0;0;MoveWest;MoveSouthWest;1;180
False;0;0;0;0;MoveNorth;MoveWest;1;181
False;0;0;0;0;MoveNorth;MoveWest;1;182
False;1;0;0;0;MoveEast;MoveWest;1;183
False;1;0;0;0;MoveEast;MoveWest;1;184
False;1;0;0;0;MoveEast;MoveWest;1;185
False;0;0;0;0;MoveEast;MoveWest;1;186
False;1;0;0;0;MoveEast;MoveWest;1;187
False;1;0;0;0;MoveEast;MoveWest;1;188
False;3;0;0;0;;MoveWest;1;189
False;1;0;0;0;MoveSouthWest;MoveWest;1;190
False;1;0;0;0;MoveSouthWest;MoveWest;1;191
False;1;0;0;0;MoveSouth;MoveWest;1;192
False;0;0;0;0;MoveSouth;MoveWest;1;193
False;0;0;0;0;MoveSouthWest;MoveWest;1;194
False;0;0;0;0;MoveSouthWest;MoveWest;1;195
False;0;0;0;0;MoveSouthWest;MoveWest;1;196
False;0;0;0;0;MoveSouthWest;MoveNorthWest;1;197
False;0;0;0;0;MoveWest;MoveNorthWest;1;198
False;0;0;0;0;MoveWest;MoveNorth;1;199
False;0;0;0;0;MoveWest;MoveNorth;1;200
False;0;0;0;0;MoveWest;MoveNorth;1;201
False;0;0;0;0;MoveWest;MoveNorth;1;202
False;0;0;0;0;MoveWest;MoveNorth;1;203
False;0;0;0;0;MoveWest;MoveNorth;1;204
False;0;0;0;0;MoveWest;MoveNorthEast;1;205
False;0;0;0;0;MoveWest;MoveNorthEast;1;206
False;0;0;0;0;MoveWest;MoveEast;1;207
False;0;0;0;0;MoveWest;MoveEast;1;208
False;0;0;0;0;MoveWest;MoveNorthEast;1;209
False;0;0;0;0;MoveWest;MoveNorthEast;1;210
False;0;0;0;0;MoveWest;MoveEast;1;211
False;0;0;0;0;MoveSouthWest;MoveEast;1;212
False;0;0;0;0;MoveSouthWest;OpenDoorAction;1;213
False;0;0;0;0;MoveSouth;OpenDoorAction;1;214
False;0;0;0;0;MoveSouth;;1;215
False;0;0;0;0;MoveSouth;MoveNorth;1;216
False;0;0;0;0;MoveSouth;MoveNorth;1;217
False;0;0;0;0;MoveSouth;MoveNorthEast;1;218
False;0;0;0;0;MoveSouth;MoveNorthEast;1;219
False;0;0;0;0;MoveSouth;MoveWest;1;220
False;0;0;0;0;MoveSouth;MoveWest;1;221
False;0;0;0;0;MoveSouth;MoveWest;1;222
False;0;0;0;0;MoveSouth;MoveWest;1;223
False;0;0;1;0;MoveSouth;MoveWest;1;224
False;0;0;1;0;MoveSouth;MoveWest;1;225
False;0;0;1;0;MoveSouth;MoveNorth;1;226
False;0;0;0;0;MoveSouth;MoveNorth;1;227
False;0;0;0;0;MoveSouth;MoveEast;1;228
False;0;0;0;0;MoveSouth;MoveEast;1;229
False;0;0;1;0;MoveSouth;MoveEast;1;230
False;0;0;1;0;MoveSouth;MoveEast;1;231
False;0;0;1;0;MoveSouthEast;MoveEast;1;232
False;0;0;0;0;MoveSouthEast;MoveEast;1;233
False;0;0;0;0;MoveEast;;1;234
False;0;0;1;0;MoveEast;;1;235
False;1;0;0;0;;;1;236
False;0;0;0;0;;;1;237
False;0;0;0;0;;;1;238
False;0;0;0;0;;;1;239
False;0;0;0;0;;;1;240
False;0;0;0;0;;;1;241
False;0;0;0;0;;;1;242
False;0;0;0;0;;;1;243
False;0;0;0;0;;;1;244
False;0;0;0;0;;;1;245
False;0;0;0;0;;;1;246
False;0;0;0;0;;;1;247
False;0;0;0;0;;;1;248
False;0;0;0;0;;;1;249
False;0;0;0;0;;;1;250
False;0;0;0;0;;;1;251
False;0;0;0;0;;;1;252
False;0;0;0;0;;;1;253
False;0;0;0;0;;;1;254
False;0;0;0;0;;;1;255
False;0;0;0;0;;;1;256
False;0;0;0;0;;;1;257
False;0;0;0;0;;;1;258
False;0;0;0;0;;;1;259
False;0;0;0;0;;;1;260
False;0;0;0;0;;;1;261
False;0;0;0;0;;;1;262
False;0;0;0;0;;;1;263
False;0;0;0;0;;;1;264
False;0;0;0;0;;;1;265
False;0;0;0;0;;;1;266
False;0;0;0;0;;;1;267
False;0;0;0;0;;;1;268
False;0;0;0;0;;;1;269
False;0;0;0;0;;;1;270
False;0;0;0;0;;;1;271
False;0;0;0;0;;;1;272
False;0;0;0;0;;;1;273
False;0;0;0;0;;;1;274
False;0;0;0;0;;;1;275
False;0;0;0;0;;;1;276
False;0;0;0;0;;;1;277
False;0;0;0;0;;;1;278
False;0;0;0;0;;;1;279
False;0;0;0;0;;;1;280
False;0;0;0;0;;;1;281
False;0;0;0;0;;;1;282
False;0;0;0;0;;;1;283
False;0;0;0;0;;;1;284
False;0;0;0;0;;;1;285
False;0;0;0;0;;;1;286
False;0;0;0;0;;;1;287
False;0;0;0;0;;;1;288
False;0;0;0;0;;;1;289
False;0;0;0;0;;;1;290
False;0;0;0;0;;;1;291
False;0;0;0;0;;;1;292
False;0;0;0;0;;;1;293
False;0;0;0;0;;;1;294
False;0;0;0;0;;;1;295
False;0;0;0;0;;;1;296
False;0;0;0;0;;;1;297
False;0;0;0;0;;;1;298
False;0;0;0;0;;;1;299
False;0;0;0;0;;;1;300
False;0;0;0;0;;;1;301
False;0;0;0;0;;;1;302
False;0;0;0;0;;;1;303
False;0;0;0;0;;;1;304
False;0;0;0;0;;;1;305
False;0;0;0;0;;;1;306
False;0;0;0;0;;;1;307
False;0;0;0;0;;;1;308
False;0;0;0;0;;;1;309
False;0;0;0;0;;;1;310
False;0;0;0;0;;;1;311
False;0;0;0;0;;;1;312
False;0;0;0;0;;;1;313
False;0;0;0;0;;;1;314
False;0;0;0;0;;;1;315
False;0;0;0;0;;;1;316
False;0;0;0;0;;;1;317
False;0;0;0;0;;;1;318
False;0;0;0;0;;;1;319
