done;agent2_344_msgs;agent2_344_drops;agent2_344_acts;world_nr;tick_nr
False;0;0;MoveNorth;1;118
False;0;0;MoveNorthEast;1;119
False;0;0;MoveNorthEast;1;120
False;1;0;MoveWest;1;121
False;1;0;MoveWest;1;122
False;1;0;MoveWest;1;123
False;0;0;MoveWest;1;124
False;0;0;MoveWest;1;125
False;0;0;MoveWest;1;126
False;1;0;MoveNorth;1;127
False;1;0;MoveNorth;1;128
False;1;0;MoveEast;1;129
False;0;0;MoveEast;1;130
False;0;0;MoveEast;1;131
False;0;0;MoveEast;1;132
False;0;0;MoveEast;1;133
False;0;0;MoveEast;1;134
False;1;0;;1;135
False;0;0;MoveSouth;1;136
False;0;0;MoveSouth;1;137
False;1;0;MoveSouthWest;1;138
False;1;0;MoveSouthWest;1;139
False;1;0;MoveSouthEast;1;140
False;0;0;MoveSouthEast;1;141
False;0;0;MoveSouthEast;1;142
False;0;0;MoveSouthEast;1;143
False;0;0;MoveSouthEast;1;144
False;0;0;MoveSouthEast;1;145
False;0;0;MoveSouth;1;146
False;0;0;MoveSouth;1;147
False;0;0;MoveSouth;1;148
False;0;0;MoveSouth;1;149
False;0;0;MoveSouth;1;150
False;0;0;MoveSouth;1;151
False;0;0;MoveSouthWest;1;152
False;0;0;MoveSouthWest;1;153
False;0;0;MoveWest;1;154
False;0;0;MoveWest;1;155
False;0;0;MoveWest;1;156
False;0;0;MoveWest;1;157
False;0;0;OpenDoorAction;1;158
False;0;0;OpenDoorAction;1;159
False;0;0;;1;160
False;0;0;MoveNorth;1;161
False;0;0;MoveNorth;1;162
False;0;0;MoveNorthEast;1;163
False;0;0;MoveNorthEast;1;164
False;0;0;MoveWest;1;165
False;0;0;MoveWest;1;166
False;0;0;MoveWest;1;167
False;0;0;MoveWest;1;168
False;1;0;MoveWest;1;169
False;1;0;MoveWest;1;170
False;1;0;MoveNorth;1;171
False;0;0;MoveNorth;1;172
False;1;0;MoveEast;1;173
False;1;0;MoveEast;1;174
False;1;0;MoveEast;1;175
False;0;0;MoveEast;1;176
False;1;0;MoveEast;1;177
False;1;0;MoveEast;1;178
False;2;0;;1;179
False;0;0;MoveSouthWest;1;180
False;0;0;MoveSouthWest;1;181
False;0;0;MoveSouth;1;182
False;0;0;MoveSouth;1;183
False;0;0;MoveSouthEast;1;184
False;0;0;MoveSouthEast;1;185
False;0;0;MoveEast;1;186
False;0;0;MoveEast;1;187
False;0;0;MoveNorthEast;1;188
False;0;0;MoveNorthEast;1;189
False;0;0;MoveNorth;1;190
False;0;0;MoveNorth;1;191
False;0;0;MoveNorth;1;192
False;0;0;MoveNorth;1;193
False;0;0;MoveNorth;1;194
False;0;0;MoveNorth;1;195
False;0;0;MoveNorthWest;1;196
False;0;0;MoveNorthWest;1;197
False;0;0;MoveWest;1;198
False;0;0;MoveWest;1;199
False;0;0;MoveWest;1;200
False;0;0;MoveWest;1;201
False;0;0;MoveWest;1;202
False;0;0;MoveWest;1;203
False;0;0;MoveWest;1;204
False;0;0;MoveWest;1;205
False;0;0;MoveWest;1;206
False;0;0;MoveWest;1;207
False;0;0;MoveWest;1;208
False;0;0;MoveWest;1;209
False;0;0;MoveWest;1;210
False;0;0;MoveWest;1;211
False;0;0;MoveWest;1;212
False;0;0;MoveWest;1;213
False;0;0;MoveWest;1;214
False;0;0;MoveWest;1;215
False;0;0;MoveWest;1;216
False;0;0;MoveWest;1;217
False;0;0;MoveWest;1;218
False;0;0;MoveWest;1;219
False;0;0;MoveWest;1;220
False;0;0;MoveWest;1;221
False;0;0;MoveNorthWest;1;222
False;0;0;MoveNorthWest;1;223
False;0;0;MoveWest;1;224
False;0;0;MoveWest;1;225
False;0;0;OpenDoorAction;1;226
False;0;0;OpenDoorAction;1;227
False;0;0;;1;228
False;0;0;MoveNorth;1;229
False;0;0;MoveNorth;1;230
False;0;0;MoveNorthEast;1;231
False;0;0;MoveNorthEast;1;232
False;1;0;MoveWest;1;233
False;1;0;MoveWest;1;234
False;2;0;MoveWest;1;235
False;1;0;MoveWest;1;236
False;2;0;MoveWest;1;237
False;1;0;MoveWest;1;238
False;1;0;MoveNorth;1;239
False;0;0;MoveNorth;1;240
False;1;0;MoveEast;1;241
False;1;0;MoveEast;1;242
False;2;0;;1;243
False;1;0;;1;244
False;0;0;MoveEast;1;245
False;0;0;MoveEast;1;246
False;1;0;MoveSouthEast;1;247
False;1;0;MoveSouthEast;1;248
False;2;0;;1;249
False;1;0;;1;250
False;1;0;;1;251
False;1;0;;1;252
False;1;0;;1;253
False;1;0;;1;254
False;1;0;;1;255
False;1;0;;1;256
False;1;0;;1;257
False;1;0;;1;258
False;1;0;;1;259
False;1;0;;1;260
False;1;0;;1;261
False;1;0;;1;262
False;1;0;;1;263
False;1;0;;1;264
False;1;0;;1;265
False;1;0;;1;266
False;1;0;;1;267
False;1;0;;1;268
False;1;0;;1;269
False;1;0;;1;270
False;1;0;;1;271
False;1;0;;1;272
False;1;0;;1;273
False;1;0;;1;274
False;1;0;;1;275
False;1;0;;1;276
False;1;0;;1;277
False;1;0;;1;278
False;1;0;;1;279
False;1;0;;1;280
False;1;0;;1;281
False;1;0;;1;282
False;1;0;;1;283
False;1;0;;1;284
False;1;0;;1;285
False;1;0;;1;286
False;1;0;;1;287
False;1;0;;1;288
False;1;0;;1;289
False;1;0;;1;290
False;1;0;;1;291
False;1;0;;1;292
False;1;0;;1;293
False;1;0;;1;294
False;1;0;;1;295
False;1;0;;1;296
False;1;0;;1;297
False;1;0;;1;298
False;1;0;;1;299
False;1;0;;1;300
False;1;0;;1;301
False;1;0;;1;302
False;1;0;;1;303
False;1;0;;1;304
False;1;0;;1;305
False;1;0;;1;306
False;1;0;;1;307
False;1;0;;1;308
False;1;0;;1;309
False;1;0;;1;310
False;1;0;;1;311
False;1;0;;1;312
False;1;0;;1;313
False;1;0;;1;314
False;1;0;;1;315
False;1;0;;1;316
False;1;0;;1;317
False;1;0;;1;318
False;1;0;;1;319
False;1;0;;1;320
False;1;0;;1;321
False;1;0;;1;322
False;1;0;;1;323
False;1;0;;1;324
False;1;0;;1;325
False;1;0;;1;326
False;1;0;;1;327
False;1;0;;1;328
False;1;0;;1;329
False;1;0;;1;330
False;1;0;;1;331
False;1;0;;1;332
False;1;0;;1;333
False;1;0;;1;334
False;1;0;;1;335
False;1;0;;1;336
False;1;0;;1;337
False;1;0;;1;338
False;1;0;;1;339
False;1;0;;1;340
False;1;0;;1;341
False;1;0;;1;342
False;1;0;;1;343
False;1;0;;1;344
False;1;0;;1;345
False;1;0;;1;346
False;1;0;;1;347
False;1;0;;1;348
False;1;0;;1;349
False;1;0;;1;350
False;1;0;;1;351
False;1;0;;1;352
False;1;0;;1;353
False;1;0;;1;354
False;1;0;;1;355
False;1;0;;1;356
False;1;0;;1;357
False;1;0;;1;358
False;1;0;;1;359
False;1;0;;1;360
False;1;0;;1;361
False;1;0;;1;362
False;1;0;;1;363
False;1;0;;1;364
False;1;0;;1;365
False;1;0;;1;366
False;1;0;;1;367
False;1;0;;1;368
False;1;0;;1;369
False;1;0;;1;370
False;1;0;;1;371
False;1;0;;1;372
False;1;0;;1;373
False;1;0;;1;374
False;1;0;;1;375
False;1;0;;1;376
False;1;0;;1;377
False;1;0;;1;378
False;1;0;;1;379
False;1;0;;1;380
False;1;0;;1;381
False;1;0;;1;382
False;1;0;;1;383
False;1;0;;1;384
False;1;0;;1;385
False;1;0;;1;386
False;1;0;;1;387
False;1;0;;1;388
False;1;0;;1;389
False;1;0;;1;390
False;1;0;;1;391
False;1;0;;1;392
False;1;0;;1;393
False;1;0;;1;394
False;1;0;;1;395
False;1;0;;1;396
False;1;0;;1;397
False;1;0;;1;398
False;1;0;;1;399
False;1;0;;1;400
False;1;0;;1;401
False;1;0;;1;402
False;1;0;;1;403
False;1;0;;1;404
False;1;0;;1;405
False;1;0;;1;406
False;1;0;;1;407
False;1;0;;1;408
False;1;0;;1;409
False;1;0;;1;410
False;1;0;;1;411
False;1;0;;1;412
False;1;0;;1;413
False;1;0;;1;414
False;1;0;;1;415
False;1;0;;1;416
False;1;0;;1;417
False;1;0;;1;418
False;1;0;;1;419
False;1;0;;1;420
False;1;0;;1;421
False;1;0;;1;422
False;1;0;;1;423
False;1;0;;1;424
False;1;0;;1;425
False;1;0;;1;426
False;1;0;;1;427
False;1;0;;1;428
False;1;0;;1;429
False;1;0;;1;430
False;1;0;;1;431
False;1;0;;1;432
False;1;0;;1;433
False;1;0;;1;434
False;1;0;;1;435
False;1;0;;1;436
False;1;0;;1;437
False;1;0;;1;438
False;1;0;;1;439
False;1;0;;1;440
False;1;0;;1;441
False;1;0;;1;442
False;1;0;;1;443
False;1;0;;1;444
False;1;0;;1;445
False;1;0;;1;446
False;1;0;;1;447
False;1;0;;1;448
False;1;0;;1;449
False;1;0;;1;450
False;1;0;;1;451
False;1;0;;1;452
False;1;0;;1;453
False;1;0;;1;454
False;1;0;;1;455
False;1;0;;1;456
False;1;0;;1;457
False;1;0;;1;458
False;1;0;;1;459
False;1;0;;1;460
False;1;0;;1;461
False;1;0;;1;462
False;1;0;;1;463
False;1;0;;1;464
False;1;0;;1;465
False;1;0;;1;466
False;1;0;;1;467
False;1;0;;1;468
False;1;0;;1;469
False;1;0;;1;470
False;1;0;;1;471
False;1;0;;1;472
False;1;0;;1;473
False;1;0;;1;474
False;1;0;;1;475
False;1;0;;1;476
False;1;0;;1;477
False;1;0;;1;478
False;1;0;;1;479
False;1;0;;1;480
False;1;0;;1;481
False;1;0;;1;482
False;1;0;;1;483
False;1;0;;1;484
False;1;0;;1;485
False;1;0;;1;486
False;1;0;;1;487
False;1;0;;1;488
False;1;0;;1;489
False;1;0;;1;490
False;1;0;;1;491
False;1;0;;1;492
False;1;0;;1;493
False;1;0;;1;494
False;1;0;;1;495
False;1;0;;1;496
False;1;0;;1;497
False;1;0;;1;498
False;1;0;;1;499
False;1;0;;1;500
False;1;0;;1;501
False;1;0;;1;502
False;1;0;;1;503
False;1;0;;1;504
False;1;0;;1;505
False;1;0;;1;506
False;1;0;;1;507
False;1;0;;1;508
False;1;0;;1;509
False;1;0;;1;510
False;1;0;;1;511
False;1;0;;1;512
False;1;0;;1;513
False;1;0;;1;514
False;1;0;;1;515
False;1;0;;1;516
False;1;0;;1;517
False;1;0;;1;518
False;1;0;;1;519
False;1;0;;1;520
False;1;0;;1;521
False;1;0;;1;522
False;1;0;;1;523
False;1;0;;1;524
False;1;0;;1;525
False;1;0;;1;526
False;1;0;;1;527
False;1;0;;1;528
False;1;0;;1;529
False;1;0;;1;530
False;1;0;;1;531
False;1;0;;1;532
False;1;0;;1;533
False;1;0;;1;534
False;1;0;;1;535
False;1;0;;1;536
False;1;0;;1;537
False;1;0;;1;538
False;1;0;;1;539
False;1;0;;1;540
False;1;0;;1;541
False;1;0;;1;542
False;1;0;;1;543
False;1;0;;1;544
False;1;0;;1;545
False;1;0;;1;546
False;1;0;;1;547
False;1;0;;1;548
False;1;0;;1;549
False;1;0;;1;550
False;1;0;;1;551
False;1;0;;1;552
